gene_id	tAI	nc	gc3
genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-4.38-mRNA-1	0.385549645183689	55.6406	0.523
genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.44-mRNA-1	0.460082495386593	46.2791	0.554
maker-NODE_22_length_172800_cov_24.3706_ID_2264-snap-gene-0.269-mRNA-1	0.417270328483967	49.3276	0.510
augustus_masked-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-2.6-mRNA-1	0.351510875698656	54.2817	0.521
genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.142-mRNA-1	0.389496590746898	53.6453	0.501
genemark-NODE_17_length_211088_cov_32.7383_ID_2339-processed-gene-1.97-mRNA-1	0.429677417733194	54.3339	0.466
augustus_masked-NODE_7_length_529036_cov_27.7071_ID_1471-processed-gene-4.45-mRNA-1	0.361564143298868	56.0467	0.423
genemark-NODE_14_length_337236_cov_23.4214_ID_1415-processed-gene-2.69-mRNA-1	0.398697563983941	54.6930	0.516
maker-NODE_4_length_566648_cov_23.4753_ID_1818-augustus-gene-3.152-mRNA-1	0.400847309003551	54.0391	0.452
maker-NODE_43_length_46726_cov_45.1833_ID_3496-snap-gene-0.39-mRNA-1	0.535953232630524	40.0620	0.610
augustus_masked-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-0.144-mRNA-1	0.403498627484845	52.8444	0.596
genemark-NODE_41_length_51359_cov_22.4228_ID_8146-processed-gene-0.13-mRNA-1	0.381343927063988	55.9632	0.426
genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-4.118-mRNA-1	0.370073140344224	51.8565	0.689
augustus_masked-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-0.93-mRNA-1	0.476467697721598	48.7022	0.558
genemark-NODE_17_length_211088_cov_32.7383_ID_2339-processed-gene-0.92-mRNA-1	0.363895045750739	56.7435	0.480
augustus_masked-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-0.126-mRNA-1	0.399988381706777	53.5228	0.503
genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-1.68-mRNA-1	0.444386122685206	46.3236	0.707
augustus_masked-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-4.221-mRNA-1	0.386684488071301	55.0164	0.449
augustus_masked-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-1.137-mRNA-1	0.380650336516508	55.1232	0.439
