Please cite: 
Sun, X. Y., Yang, Q. Xia, X. 2012. An Improved Implementation of Effective Number of Codons (Nc). Molecular Biology and Evolution 30:191-196.Please note: short sequences may have few 2-fold and 4-fold codon families with useful data and 
may have no codon belonging to 3-fold codon families. Nc from such sequences may not be reliable.

Chosen options:
F as sum of p^2: Yes
Weighted F: Yes
Minimum number of codons for i-fold codon family: i+1.
Pseudocount added to codon counts: 1.00


SeqName                                                          SeqLen       N2*      N3*      N4*       Nc     ExpNc
----------------------------------------------------------------------------------------------------------------------
augustus_masked-flattened_line_0-processed-gene-0.3-mRNA-1         1563       12        1        8   40.6674   44.0002
augustus_masked-flattened_line_0-processed-gene-0.22-mRNA-1        2220       12        1        8   48.8239   60.5799
augustus_masked-flattened_line_0-processed-gene-0.4-mRNA-1         3006       12        1        8   52.7108   62.7880
snap_masked-flattened_line_0-processed-gene-0.63-mRNA-1            2028       12        1        8   51.3889   58.8435
snap_masked-flattened_line_0-processed-gene-0.64-mRNA-1            2904       12        1        8   57.6587   62.3606
augustus_masked-flattened_line_0-processed-gene-0.24-mRNA-1         660       12        1        8   53.6763   59.3962
genemark-flattened_line_0-processed-gene-0.114-mRNA-1               702       12        1        8   53.3155   57.7047
augustus_masked-flattened_line_0-processed-gene-0.5-mRNA-1          756       12        1        8   55.4162   62.8882
augustus_masked-flattened_line_0-processed-gene-0.6-mRNA-1         1017       11        1        8   50.4271   62.5316
snap_masked-flattened_line_0-processed-gene-0.67-mRNA-1            2079       12        1        8   49.1149   58.9252
augustus_masked-flattened_line_0-processed-gene-0.27-mRNA-1        3141       12        1        8   37.4757   51.8490
augustus_masked-flattened_line_0-processed-gene-0.7-mRNA-1          849       12        1        8   48.0272   50.0204
augustus_masked-flattened_line_0-processed-gene-0.28-mRNA-1         849       11        1        8   39.1865   43.2177
snap_masked-flattened_line_0-processed-gene-0.49-mRNA-1             390       12        1        8   53.1956   57.5041
augustus_masked-flattened_line_0-processed-gene-0.29-mRNA-1        2016       11        1        8   57.8221   62.2207
augustus_masked-flattened_line_0-processed-gene-0.9-mRNA-1         1746       12        1        8   46.6969   51.9348
snap_masked-flattened_line_0-processed-gene-0.72-mRNA-1            1512       12        1        8   50.3930   54.7989
maker-flattened_line_0-snap-gene-0.90-mRNA-1                        336        9        1        7   54.2285   62.0228
maker-flattened_line_0-augustus-gene-0.2-mRNA-1                     918       12        1        8   55.1641   62.0241
augustus_masked-flattened_line_0-processed-gene-0.10-mRNA-1         831       12        1        8   51.4282   55.4887
augustus_masked-flattened_line_0-processed-gene-0.11-mRNA-1         861       11        1        8   44.6250   47.5386
augustus_masked-flattened_line_0-processed-gene-0.32-mRNA-1         864       12        1        7   55.3525   62.1277
augustus_masked-flattened_line_0-processed-gene-0.33-mRNA-1        1155       12        1        8   45.5849   49.2058
augustus_masked-flattened_line_0-processed-gene-0.34-mRNA-1        2130       12        1        8   44.2798   52.3567
augustus_masked-flattened_line_0-processed-gene-0.12-mRNA-1         645       11        1        8   53.7227   58.9422
augustus_masked-flattened_line_0-processed-gene-0.36-mRNA-1        2139       12        1        8   52.3932   59.5520
augustus_masked-flattened_line_0-processed-gene-0.13-mRNA-1        1899       12        1        8   52.1157   58.7531
maker-flattened_line_0-augustus-gene-0.0-mRNA-1                    3909       12        1        8   49.7806   58.0069
augustus_masked-flattened_line_0-processed-gene-0.16-mRNA-1        1578       12        1        7   37.1943   50.9827
augustus_masked-flattened_line_0-processed-gene-0.37-mRNA-1        1224       12        1        8   50.6229   56.1123
augustus_masked-flattened_line_0-processed-gene-0.17-mRNA-1        2517       12        1        8   52.5853   61.6543
augustus_masked-flattened_line_0-processed-gene-0.38-mRNA-1        1701       12        1        8   52.5494   61.2010
augustus_masked-flattened_line_0-processed-gene-0.39-mRNA-1        1287       12        1        8   42.5948   43.8085
augustus_masked-flattened_line_0-processed-gene-0.18-mRNA-1         615       12        1        8   50.3170   56.9212
augustus_masked-flattened_line_0-processed-gene-0.40-mRNA-1         882       12        1        8   45.6966   49.5294
augustus_masked-flattened_line_0-processed-gene-0.41-mRNA-1        1578       12        1        8   52.0554   56.7847
augustus_masked-flattened_line_0-processed-gene-0.42-mRNA-1        2364       12        1        8   54.4238   62.0759
augustus_masked-flattened_line_0-processed-gene-0.19-mRNA-1         849       12        1        8   49.2420   57.5497
augustus_masked-flattened_line_0-processed-gene-0.20-mRNA-1        2781       12        1        8   53.7677   59.8312
augustus_masked-flattened_line_0-processed-gene-0.21-mRNA-1         870       12        1        7   56.6566   61.5343
augustus_masked-flattened_line_0-processed-gene-0.44-mRNA-1        8088       12        1        8   49.7875   55.0538
augustus_masked-flattened_line_0-processed-gene-1.75-mRNA-1        3225       12        1        8   50.4345   54.3348
snap_masked-flattened_line_0-processed-gene-1.126-mRNA-1           1107       12        1        8   54.2465   57.5188
genemark-flattened_line_0-processed-gene-1.11-mRNA-1               1218       12        1        8   42.8748   50.4571
augustus_masked-flattened_line_0-processed-gene-1.76-mRNA-1         603       12        1        8   49.6083   51.6408
augustus_masked-flattened_line_0-processed-gene-1.74-mRNA-1         636       12        1        8   50.9117   57.1897
maker-flattened_line_0-augustus-gene-1.69-mRNA-1                    540       12        1        8   50.9901   60.4259
augustus_masked-flattened_line_0-processed-gene-1.78-mRNA-1         804       12        1        8   47.5844   53.9164
augustus_masked-flattened_line_0-processed-gene-1.79-mRNA-1        1365       12        1        8   48.8537   53.4399
augustus_masked-flattened_line_0-processed-gene-1.104-mRNA-1        651       12        1        8   42.0006   39.2188
